distance,w_lat,w_lon,h_lat,h_lon
19340,38.249,-85.748,38.145,-85.571
20316,38.249,-85.748,38.172,-85.538
21058,38.249,-85.748,38.177,-85.525
17582,38.249,-85.748,38.115,-85.642
17408,38.249,-85.748,38.111,-85.655
18592,38.249,-85.748,38.124,-85.607
19825,38.249,-85.748,38.107,-85.610
20418,38.249,-85.748,38.097,-85.616
18712,38.249,-85.748,38.097,-85.657
17344,38.249,-85.748,38.100,-85.688
9746,38.249,-85.748,38.164,-85.718
12381,38.249,-85.748,38.146,-85.695
15488,38.249,-85.748,38.123,-85.672
16967,38.249,-85.748,38.096,-85.758
21468,38.249,-85.748,38.090,-85.888
16243,38.249,-85.748,38.123,-85.843
19837,38.249,-85.748,38.094,-85.860
17773,38.249,-85.748,38.103,-85.832
20787,38.249,-85.748,38.085,-85.863
15373,38.249,-85.748,38.133,-85.845
16825,38.249,-85.748,38.111,-85.829
15241,38.249,-85.748,38.121,-85.812
11677,38.249,-85.748,38.150,-85.792
12190,38.249,-85.748,38.150,-85.808
9666,38.249,-85.748,38.173,-85.801
10101,38.249,-85.748,38.175,-85.815
10206,38.249,-85.748,38.167,-85.802
15117,38.249,-85.748,38.138,-85.847
15111,38.249,-85.748,38.144,-85.857
17649,38.249,-85.748,38.131,-85.883
17054,38.249,-85.748,38.124,-85.862
15342,38.249,-85.748,38.158,-85.880
9293,38.249,-85.748,38.183,-85.813
11968,38.249,-85.748,38.165,-85.834
11546,38.249,-85.748,38.165,-85.826
8179,38.249,-85.748,38.202,-85.820
9227,38.249,-85.748,38.200,-85.833
9250,38.249,-85.748,38.197,-85.831
8918,38.249,-85.748,38.189,-85.815
8798,38.249,-85.748,38.188,-85.812
8977,38.249,-85.748,38.191,-85.820
6870,38.249,-85.748,38.205,-85.803
5232,38.249,-85.748,38.220,-85.795
4941,38.249,-85.748,38.221,-85.791
6509,38.249,-85.748,38.226,-85.680
86608,38.249,-85.748,37.575,-85.251
86487,38.249,-85.748,37.569,-85.268
84591,38.249,-85.748,37.563,-85.330
44558,38.249,-85.748,37.894,-85.511
43492,38.249,-85.748,37.891,-85.548
51988,38.249,-85.748,37.842,-85.455
53814,38.249,-85.748,37.796,-85.530
55175,38.249,-85.748,37.801,-85.476
37293,38.249,-85.748,38.475,-85.432
37260,38.249,-85.748,38.410,-85.374
24976,38.249,-85.748,38.304,-85.471
31487,38.249,-85.748,38.344,-85.409
25180,38.249,-85.748,38.339,-85.484
30386,38.249,-85.748,38.362,-85.432
20088,38.249,-85.748,38.341,-85.550
18531,38.249,-85.748,38.372,-85.605
25570,38.249,-85.748,38.421,-85.554
55189,38.249,-85.748,38.146,-85.132
45335,38.249,-85.748,38.234,-85.231
46092,38.249,-85.748,38.214,-85.223
48124,38.249,-85.748,38.187,-85.204
26387,38.249,-85.748,38.295,-85.452
34623,38.249,-85.748,38.221,-85.354
41904,38.249,-85.748,38.091,-85.314
38188,38.249,-85.748,38.087,-85.364
44886,38.249,-85.748,38.040,-85.310
59527,38.271,-85.698,37.765,-85.923
64391,38.271,-85.698,37.703,-85.847
10897,38.271,-85.698,38.266,-85.822
9488,38.271,-85.698,38.253,-85.804
6750,38.271,-85.698,38.251,-85.771
7077,38.271,-85.698,38.237,-85.766
6553,38.271,-85.698,38.234,-85.756
1755,38.271,-85.698,38.255,-85.700
903,38.271,-85.698,38.266,-85.706
1431,38.271,-85.698,38.262,-85.710
8821,38.271,-85.698,38.244,-85.603
10211,38.271,-85.698,38.237,-85.590
7888,38.271,-85.698,38.212,-85.648
11593,38.271,-85.698,38.175,-85.646
14103,38.271,-85.698,38.153,-85.638
17275,38.271,-85.698,38.132,-85.610
19315,38.271,-85.698,38.108,-85.773
22904,38.271,-85.698,38.101,-85.845
22080,38.271,-85.698,38.104,-85.834
54114,38.271,-85.698,37.826,-85.447
56567,38.271,-85.698,38.722,-85.395
81129,38.271,-85.698,37.748,-85.052
82785,38.271,-85.698,37.698,-85.094
14196,38.151,-85.754,38.033,-85.693
17992,38.151,-85.754,37.996,-85.695
9856,38.151,-85.754,38.066,-85.724
17832,38.151,-85.754,38.025,-85.879
34119,38.151,-85.754,37.846,-85.707
94877,38.151,-85.754,37.356,-86.149
8611,38.151,-85.754,38.224,-85.790
6110,38.151,-85.754,38.203,-85.779
2444,38.151,-85.754,38.172,-85.764
9047,38.151,-85.754,38.233,-85.753
2951,38.151,-85.754,38.129,-85.773
984,38.151,-85.754,38.149,-85.765
21140,38.151,-85.754,38.248,-85.546
14052,38.151,-85.754,38.208,-85.611
10502,38.151,-85.754,38.148,-85.635
6393,38.151,-85.754,38.134,-85.685
6277,38.151,-85.754,38.096,-85.740
6662,38.151,-85.754,38.092,-85.746
5148,38.151,-85.754,38.108,-85.773
6626,38.151,-85.754,38.111,-85.810
16439,38.151,-85.754,38.056,-85.898
12783,38.151,-85.754,38.084,-85.873
14680,38.151,-85.754,38.065,-85.881
8865,38.151,-85.754,38.142,-85.855
10864,38.151,-85.754,38.135,-85.877
11450,38.151,-85.754,38.107,-85.872
8760,38.151,-85.754,38.165,-85.853
8757,38.151,-85.754,38.200,-85.833
9239,38.151,-85.754,38.211,-85.828
9674,38.151,-85.754,38.188,-85.855
58814,38.151,-85.754,37.635,-85.607
53612,38.151,-85.754,37.684,-85.602
84097,38.151,-85.754,37.540,-85.190
44905,38.151,-85.754,38.416,-85.366
32193,38.151,-85.754,38.410,-85.588
55367,38.139,-85.748,37.878,-86.286
20486,38.139,-85.748,38.045,-85.548
20192,38.139,-85.748,38.031,-85.564
12324,38.139,-85.748,38.047,-85.669
9174,38.139,-85.748,38.074,-85.685
7673,38.139,-85.748,38.084,-85.696
16906,38.139,-85.748,37.993,-85.696
8555,38.139,-85.748,38.067,-85.716
9753,38.139,-85.748,38.055,-85.719
15240,38.139,-85.748,38.016,-85.825
15204,38.139,-85.748,38.005,-85.785
17100,38.139,-85.748,37.986,-85.737
86657,38.139,-85.748,37.397,-86.054
26628,38.139,-85.748,37.973,-85.967
38101,38.139,-85.748,37.842,-85.965
40125,38.139,-85.748,37.809,-85.934
13363,38.139,-85.748,38.249,-85.811
10567,38.139,-85.748,38.228,-85.792
12295,38.139,-85.748,38.243,-85.798
9776,38.139,-85.748,38.224,-85.779
8041,38.139,-85.748,38.209,-85.771
6987,38.139,-85.748,38.194,-85.789
6836,38.139,-85.748,38.198,-85.771
6114,38.139,-85.748,38.193,-85.762
6471,38.139,-85.748,38.196,-85.765
5890,38.139,-85.748,38.191,-85.766
7174,38.139,-85.748,38.194,-85.793
6781,38.139,-85.748,38.189,-85.793
7546,38.139,-85.748,38.193,-85.801
7009,38.139,-85.748,38.189,-85.798
5809,38.139,-85.748,38.180,-85.790
6054,38.139,-85.748,38.188,-85.779
5803,38.139,-85.748,38.185,-85.780
5646,38.139,-85.748,38.177,-85.791
5844,38.139,-85.748,38.177,-85.795
5425,38.139,-85.748,38.173,-85.794
4800,38.139,-85.748,38.161,-85.796
4562,38.139,-85.748,38.178,-85.766
4141,38.139,-85.748,38.173,-85.770
9718,38.139,-85.748,38.226,-85.760
9950,38.139,-85.748,38.228,-85.765
4431,38.139,-85.748,38.178,-85.762
4108,38.139,-85.748,38.175,-85.760
3678,38.139,-85.748,38.171,-85.760
9814,38.139,-85.748,38.228,-85.755
9921,38.139,-85.748,38.226,-85.723
9488,38.139,-85.748,38.217,-85.703
3721,38.139,-85.748,38.164,-85.777
3902,38.139,-85.748,38.165,-85.778
811,38.139,-85.748,38.141,-85.757
636,38.139,-85.748,38.137,-85.755
1131,38.139,-85.748,38.130,-85.754
1505,38.139,-85.748,38.129,-85.760
1112,38.139,-85.748,38.141,-85.761
9532,38.139,-85.748,38.221,-85.715
16272,38.139,-85.748,38.255,-85.634
20437,38.139,-85.748,38.277,-85.594
26448,38.139,-85.748,38.306,-85.533
27183,38.139,-85.748,38.311,-85.527
25665,38.139,-85.748,38.333,-85.589
20476,38.139,-85.748,38.295,-85.623
19641,38.139,-85.748,38.289,-85.629
25654,38.139,-85.748,38.314,-85.556
26379,38.139,-85.748,38.315,-85.545
9346,38.139,-85.748,38.194,-85.668
10472,38.139,-85.748,38.199,-85.656
11397,38.139,-85.748,38.193,-85.638
11347,38.139,-85.748,38.192,-85.637
12050,38.139,-85.748,38.193,-85.629
16620,38.139,-85.748,38.201,-85.575
13631,38.139,-85.748,38.168,-85.597
9354,38.139,-85.748,38.204,-85.680
9912,38.139,-85.748,38.203,-85.669
8357,38.139,-85.748,38.178,-85.667
7890,38.139,-85.748,38.176,-85.671
7820,38.139,-85.748,38.177,-85.673
5629,38.139,-85.748,38.176,-85.705
6073,38.139,-85.748,38.169,-85.690
9637,38.139,-85.748,38.158,-85.641
9451,38.139,-85.748,38.147,-85.641
8503,38.139,-85.748,38.146,-85.652
9532,38.139,-85.748,38.128,-85.641
12511,38.139,-85.748,38.152,-85.607
13502,38.139,-85.748,38.153,-85.595
18816,38.139,-85.748,38.172,-85.538
20941,38.139,-85.748,38.185,-85.517
7682,38.139,-85.748,38.126,-85.662
7138,38.139,-85.748,38.115,-85.673
8228,38.139,-85.748,38.106,-85.664
12662,38.139,-85.748,38.116,-85.607
9341,38.139,-85.748,38.097,-85.657
7095,38.139,-85.748,38.097,-85.688
4674,38.139,-85.748,38.169,-85.711
5151,38.139,-85.748,38.131,-85.691
5884,38.139,-85.748,38.087,-85.738
3775,38.139,-85.748,38.105,-85.748
2654,38.139,-85.748,38.116,-85.743
3112,38.139,-85.748,38.112,-85.759
4143,38.139,-85.748,38.108,-85.773
6235,38.139,-85.748,38.111,-85.810
4708,38.139,-85.748,38.113,-85.790
14570,38.139,-85.748,38.047,-85.867
5073,38.139,-85.748,38.096,-85.768
15860,38.139,-85.748,38.058,-85.897
15995,38.139,-85.748,38.054,-85.896
14834,38.139,-85.748,38.070,-85.893
12436,38.139,-85.748,38.084,-85.872
3558,38.139,-85.748,38.147,-85.788
3116,38.139,-85.748,38.132,-85.783
2464,38.139,-85.748,38.134,-85.776
8460,38.139,-85.748,38.133,-85.845
5869,38.139,-85.748,38.117,-85.809
6393,38.139,-85.748,38.167,-85.812
5103,38.139,-85.748,38.161,-85.800
5499,38.139,-85.748,38.161,-85.805
10329,38.139,-85.748,38.131,-85.866
10696,38.139,-85.748,38.127,-85.870
11858,38.139,-85.748,38.131,-85.883
11629,38.139,-85.748,38.106,-85.874
9158,38.139,-85.748,38.149,-85.852
9942,38.139,-85.748,38.167,-85.856
7922,38.139,-85.748,38.182,-85.821
8942,38.139,-85.748,38.161,-85.847
8957,38.139,-85.748,38.205,-85.808
10255,38.139,-85.748,38.192,-85.845
9038,38.139,-85.748,38.188,-85.831
12343,38.139,-85.748,38.171,-85.883
12345,38.139,-85.748,38.166,-85.885
12915,38.139,-85.748,38.111,-85.891
9058,38.139,-85.748,38.208,-85.804
10188,38.139,-85.748,38.221,-85.802
9981,38.139,-85.748,38.220,-85.799
46895,38.139,-85.748,38.003,-86.254
40130,38.139,-85.748,37.984,-86.161
31081,38.139,-85.748,37.961,-85.475
33499,38.139,-85.748,37.889,-85.536
36411,38.139,-85.748,37.865,-85.522
44284,38.139,-85.748,38.408,-85.374
32119,38.139,-85.748,38.328,-85.471
29894,38.139,-85.748,38.389,-85.621
52727,38.139,-85.748,38.200,-85.152
45410,38.139,-85.748,38.053,-85.243
42463,38.139,-85.748,38.046,-85.279
93976,38.139,-85.748,37.341,-85.394
69235,38.139,-85.748,37.762,-85.121
24402,38.219,-85.724,38.046,-85.552
26042,38.219,-85.724,38.032,-85.545
23066,38.219,-85.724,38.035,-85.602
18967,38.219,-85.724,38.060,-85.646
16464,38.219,-85.724,38.076,-85.677
16758,38.219,-85.724,38.071,-85.689
24949,38.219,-85.724,37.994,-85.719
25285,38.219,-85.724,37.993,-85.764
24206,38.219,-85.724,38.016,-85.825
27336,38.219,-85.724,37.973,-85.722
27234,38.219,-85.724,37.986,-85.628
31336,38.219,-85.724,37.999,-85.947
55760,38.219,-85.724,37.737,-85.904
53371,38.219,-85.724,37.755,-85.883
59189,38.219,-85.724,37.700,-85.881
62739,38.219,-85.724,37.663,-85.850
80802,38.219,-85.724,37.613,-86.234
65691,38.219,-85.724,38.484,-85.052
42673,38.219,-85.724,38.389,-85.286
43483,38.219,-85.724,38.443,-85.316
9908,38.219,-85.724,38.265,-85.821
8788,38.219,-85.724,38.261,-85.809
9499,38.219,-85.724,38.255,-85.823
7160,38.219,-85.724,38.239,-85.802
8947,38.219,-85.724,38.241,-85.822
7869,38.219,-85.724,38.231,-85.813
7043,38.219,-85.724,38.258,-85.788
7078,38.219,-85.724,38.257,-85.789
6715,38.219,-85.724,38.256,-85.785
7356,38.219,-85.724,38.257,-85.793
5840,38.219,-85.724,38.244,-85.783
5640,38.219,-85.724,38.235,-85.785
6023,38.219,-85.724,38.258,-85.772
5506,38.219,-85.724,38.255,-85.768
5453,38.219,-85.724,38.251,-85.771
3689,38.219,-85.724,38.211,-85.765
6197,38.219,-85.724,38.195,-85.788
4429,38.219,-85.724,38.196,-85.765
4426,38.219,-85.724,38.195,-85.764
6403,38.219,-85.724,38.191,-85.788
6686,38.219,-85.724,38.195,-85.794
5404,38.219,-85.724,38.187,-85.771
6527,38.219,-85.724,38.173,-85.770
5154,38.219,-85.724,38.253,-85.765
5035,38.219,-85.724,38.251,-85.765
5039,38.219,-85.724,38.184,-85.760
4137,38.219,-85.724,38.256,-85.733
3300,38.219,-85.724,38.243,-85.747
1636,38.219,-85.724,38.222,-85.742
1679,38.219,-85.724,38.220,-85.743
1900,38.219,-85.724,38.225,-85.744
4733,38.219,-85.724,38.261,-85.714
11139,38.219,-85.724,38.301,-85.651
5010,38.219,-85.724,38.256,-85.691
5756,38.219,-85.724,38.268,-85.703
5838,38.219,-85.724,38.253,-85.673
2109,38.219,-85.724,38.237,-85.716
572,38.219,-85.724,38.224,-85.724
1533,38.219,-85.724,38.228,-85.711
9113,38.219,-85.724,38.141,-85.757
9468,38.219,-85.724,38.137,-85.755
8506,38.219,-85.724,38.150,-85.767
9120,38.219,-85.724,38.146,-85.772
1380,38.219,-85.724,38.209,-85.715
1009,38.219,-85.724,38.211,-85.729
1060,38.219,-85.724,38.214,-85.735
1466,38.219,-85.724,38.212,-85.738
2998,38.219,-85.724,38.192,-85.721
2654,38.219,-85.724,38.195,-85.729
2487,38.219,-85.724,38.197,-85.730
2011,38.219,-85.724,38.203,-85.713
2481,38.219,-85.724,38.198,-85.715
3949,38.219,-85.724,38.218,-85.679
6299,38.219,-85.724,38.224,-85.652
14670,38.219,-85.724,38.275,-85.572
12218,38.219,-85.724,38.268,-85.599
14087,38.219,-85.724,38.282,-85.584
14183,38.219,-85.724,38.290,-85.589
25929,38.219,-85.724,38.238,-85.429
19784,38.219,-85.724,38.308,-85.528
20039,38.219,-85.724,38.311,-85.527
20705,38.219,-85.724,38.293,-85.507
21804,38.219,-85.724,38.263,-85.481
14447,38.219,-85.724,38.308,-85.604
18337,38.219,-85.724,38.315,-85.553
16412,38.219,-85.724,38.236,-85.538
14860,38.219,-85.724,38.247,-85.558
15401,38.219,-85.724,38.247,-85.552
18147,38.219,-85.724,38.248,-85.520
7436,38.219,-85.724,38.244,-85.645
8796,38.219,-85.724,38.241,-85.628
9788,38.219,-85.724,38.234,-85.614
14245,38.219,-85.724,38.242,-85.564
12979,38.219,-85.724,38.232,-85.577
13091,38.219,-85.724,38.230,-85.575
15081,38.219,-85.724,38.236,-85.553
7643,38.219,-85.724,38.189,-85.645
8361,38.219,-85.724,38.184,-85.640
8185,38.219,-85.724,38.183,-85.642
7146,38.219,-85.724,38.203,-85.645
7656,38.219,-85.724,38.206,-85.638
8171,38.219,-85.724,38.196,-85.636
8062,38.219,-85.724,38.214,-85.632
8626,38.219,-85.724,38.191,-85.632
8529,38.219,-85.724,38.187,-85.636
18112,38.219,-85.724,38.192,-85.520
12212,38.219,-85.724,38.187,-85.591
13336,38.219,-85.724,38.176,-85.582
10591,38.219,-85.724,38.208,-85.604
10801,38.219,-85.724,38.217,-85.601
9897,38.219,-85.724,38.198,-85.614
7401,38.219,-85.724,38.170,-85.667
5699,38.219,-85.724,38.175,-85.692
5493,38.219,-85.724,38.172,-85.704
7205,38.219,-85.724,38.165,-85.678
13686,38.219,-85.724,38.173,-85.579
13778,38.219,-85.724,38.165,-85.583
9359,38.219,-85.724,38.171,-85.636
11029,38.219,-85.724,38.154,-85.629
12556,38.219,-85.724,38.149,-85.612
13872,38.219,-85.724,38.151,-85.591
13400,38.219,-85.724,38.149,-85.599
16404,38.219,-85.724,38.172,-85.546
18895,38.219,-85.724,38.108,-85.560
22728,38.219,-85.724,38.189,-85.467
13487,38.219,-85.724,38.111,-85.655
18108,38.219,-85.724,38.097,-85.587
19870,38.219,-85.724,38.092,-85.565
14440,38.219,-85.724,38.105,-85.645
14539,38.219,-85.724,38.103,-85.646
15535,38.219,-85.724,38.088,-85.660
6086,38.219,-85.724,38.164,-85.718
8754,38.219,-85.724,38.144,-85.692
9154,38.219,-85.724,38.141,-85.692
8331,38.219,-85.724,38.146,-85.702
11467,38.219,-85.724,38.121,-85.682
9774,38.219,-85.724,38.142,-85.670
10864,38.219,-85.724,38.122,-85.741
11164,38.219,-85.724,38.121,-85.753
13006,38.219,-85.724,38.106,-85.763
20006,38.219,-85.724,38.096,-85.891
19392,38.219,-85.724,38.095,-85.880
19463,38.219,-85.724,38.096,-85.883
9235,38.219,-85.724,38.149,-85.780
9961,38.219,-85.724,38.143,-85.784
10444,38.219,-85.724,38.140,-85.789
11099,38.219,-85.724,38.129,-85.780
9841,38.219,-85.724,38.141,-85.778
10527,38.219,-85.724,38.151,-85.808
8216,38.219,-85.724,38.181,-85.805
10666,38.219,-85.724,38.157,-85.817
14296,38.219,-85.724,38.142,-85.855
14549,38.219,-85.724,38.138,-85.855
15077,38.219,-85.724,38.142,-85.866
15292,38.219,-85.724,38.132,-85.860
17686,38.219,-85.724,38.113,-85.875
17540,38.219,-85.724,38.110,-85.868
12628,38.219,-85.724,38.166,-85.852
7583,38.219,-85.724,38.199,-85.807
8663,38.219,-85.724,38.200,-85.820
11067,38.219,-85.724,38.185,-85.843
8471,38.219,-85.724,38.224,-85.821
7779,38.219,-85.724,38.222,-85.813
17067,38.219,-85.724,38.141,-85.892
18209,38.219,-85.724,38.114,-85.884
6204,38.219,-85.724,38.209,-85.794
48672,38.219,-85.724,37.952,-86.164
46811,38.219,-85.724,37.988,-86.170
44358,38.219,-85.724,37.843,-85.552
49995,38.219,-85.724,37.830,-85.438
49962,38.219,-85.724,37.796,-85.530
37238,38.219,-85.724,38.410,-85.374
31822,38.219,-85.724,38.366,-85.412
40280,38.219,-85.724,38.377,-85.309
22988,38.219,-85.724,38.296,-85.480
25619,38.219,-85.724,38.344,-85.478
24437,38.219,-85.724,38.410,-85.584
39482,38.219,-85.724,38.314,-85.289
48390,38.219,-85.724,38.214,-85.172
48790,38.219,-85.724,38.215,-85.167
44136,38.219,-85.724,38.105,-85.242
28807,38.219,-85.724,38.156,-85.405
74397,38.219,-85.724,37.681,-85.219
96271,38.269,-85.574,37.649,-84.808
82945,38.269,-85.574,37.775,-86.283
23846,38.269,-85.574,38.055,-85.544
24370,38.269,-85.574,38.050,-85.543
21062,38.269,-85.574,38.093,-85.483
27264,38.269,-85.574,38.024,-85.608
28939,38.269,-85.574,38.013,-85.640
29717,38.269,-85.574,38.015,-85.683
22980,38.269,-85.574,38.071,-85.653
23228,38.269,-85.574,38.076,-85.677
22940,38.269,-85.574,38.078,-85.674
32124,38.269,-85.574,38.009,-85.737
31292,38.269,-85.574,38.004,-85.696
32189,38.269,-85.574,38.005,-85.728
32566,38.269,-85.574,38.002,-85.728
32971,38.269,-85.574,37.994,-85.719
31924,38.269,-85.574,37.998,-85.697
37264,38.269,-85.574,37.951,-85.713
34546,38.269,-85.574,37.977,-85.713
35108,38.269,-85.574,37.972,-85.712
50173,38.269,-85.574,37.834,-85.731
99588,38.269,-85.574,37.964,-84.506
58070,38.269,-85.574,38.121,-84.938
61199,38.269,-85.574,38.210,-84.879
82299,38.269,-85.574,38.730,-84.836
58261,38.269,-85.574,37.823,-85.924
60698,38.269,-85.574,37.815,-85.960
62416,38.269,-85.574,37.761,-85.881
63129,38.269,-85.574,37.755,-85.883
59404,38.269,-85.574,37.787,-85.871
71559,38.269,-85.574,37.654,-85.821
65182,38.269,-85.574,37.726,-85.857
66630,38.269,-85.574,37.722,-85.887
67107,38.269,-85.574,37.707,-85.857
69198,38.269,-85.574,37.687,-85.858
69835,38.269,-85.574,37.683,-85.866
78690,38.269,-85.574,37.608,-85.898
20318,38.269,-85.574,38.262,-85.806
21189,38.269,-85.574,38.261,-85.816
21632,38.269,-85.574,38.252,-85.820
22074,38.269,-85.574,38.242,-85.824
21479,38.269,-85.574,38.232,-85.815
21475,38.269,-85.574,38.229,-85.814
21252,38.269,-85.574,38.226,-85.811
19170,38.269,-85.574,38.245,-85.791
19221,38.269,-85.574,38.246,-85.792
18813,38.269,-85.574,38.261,-85.789
17837,38.269,-85.574,38.252,-85.777
17879,38.269,-85.574,38.250,-85.777
18881,38.269,-85.574,38.235,-85.786
17216,38.269,-85.574,38.253,-85.770
18424,38.269,-85.574,38.212,-85.772
19614,38.269,-85.574,38.206,-85.784
20224,38.269,-85.574,38.200,-85.788
18239,38.269,-85.574,38.193,-85.759
20550,38.269,-85.574,38.191,-85.787
21058,38.269,-85.574,38.195,-85.796
21244,38.269,-85.574,38.174,-85.785
19614,38.269,-85.574,38.178,-85.766
16587,38.269,-85.574,38.234,-85.758
19444,38.269,-85.574,38.176,-85.762
19052,38.269,-85.574,38.176,-85.757
14118,38.269,-85.574,38.255,-85.735
15468,38.269,-85.574,38.236,-85.746
15598,38.269,-85.574,38.230,-85.745
16245,38.269,-85.574,38.230,-85.753
15574,38.269,-85.574,38.223,-85.743
15281,38.269,-85.574,38.222,-85.738
16565,38.269,-85.574,38.216,-85.751
16589,38.269,-85.574,38.210,-85.748
8173,38.269,-85.574,38.273,-85.667
8496,38.269,-85.574,38.265,-85.671
7855,38.269,-85.574,38.284,-85.662
8677,38.269,-85.574,38.335,-85.626
6075,38.269,-85.574,38.286,-85.640
11276,38.269,-85.574,38.265,-85.703
11893,38.269,-85.574,38.262,-85.710
10850,38.269,-85.574,38.264,-85.698
10951,38.269,-85.574,38.262,-85.699
8093,38.269,-85.574,38.245,-85.662
10189,38.269,-85.574,38.250,-85.688
10257,38.269,-85.574,38.248,-85.688
10533,38.269,-85.574,38.246,-85.691
11088,38.269,-85.574,38.226,-85.689
20021,38.269,-85.574,38.171,-85.766
21678,38.269,-85.574,38.157,-85.777
20716,38.269,-85.574,38.167,-85.773
20665,38.269,-85.574,38.165,-85.771
19710,38.269,-85.574,38.161,-85.754
20512,38.269,-85.574,38.157,-85.761
21237,38.269,-85.574,38.142,-85.756
14669,38.269,-85.574,38.219,-85.729
9173,38.269,-85.574,38.219,-85.658
5739,38.269,-85.574,38.272,-85.640
3074,38.269,-85.574,38.266,-85.609
975,38.269,-85.574,38.276,-85.569
986,38.269,-85.574,38.276,-85.567
1074,38.269,-85.574,38.274,-85.584
2193,38.269,-85.574,38.268,-85.599
1585,38.269,-85.574,38.282,-85.578
1641,38.269,-85.574,38.283,-85.577
4530,38.269,-85.574,38.276,-85.625
3756,38.269,-85.574,38.273,-85.617
3637,38.269,-85.574,38.273,-85.615
3585,38.269,-85.574,38.296,-85.595
2036,38.269,-85.574,38.286,-85.581
1955,38.269,-85.574,38.284,-85.584
2315,38.269,-85.574,38.252,-85.591
2486,38.269,-85.574,38.250,-85.590
1150,38.269,-85.574,38.258,-85.576
1246,38.269,-85.574,38.257,-85.575
2039,38.269,-85.574,38.251,-85.567
2035,38.269,-85.574,38.263,-85.596
668,38.269,-85.574,38.267,-85.582
1601,38.269,-85.574,38.264,-85.591
12011,38.269,-85.574,38.256,-85.438
14146,38.269,-85.574,38.245,-85.415
13160,38.269,-85.574,38.238,-85.429
2555,38.269,-85.574,38.291,-85.578
6429,38.269,-85.574,38.323,-85.550
5597,38.269,-85.574,38.309,-85.537
6259,38.269,-85.574,38.311,-85.527
8600,38.269,-85.574,38.344,-85.598
7287,38.269,-85.574,38.333,-85.589
6210,38.269,-85.574,38.324,-85.565
6552,38.269,-85.574,38.321,-85.607
7392,38.269,-85.574,38.299,-85.499
8034,38.269,-85.574,38.278,-85.483
6940,38.269,-85.574,38.281,-85.496
7534,38.269,-85.574,38.270,-85.488
7691,38.269,-85.574,38.252,-85.489
6349,38.269,-85.574,38.319,-85.609
6589,38.269,-85.574,38.319,-85.614
5114,38.269,-85.574,38.310,-85.600
4459,38.269,-85.574,38.299,-85.607
5107,38.269,-85.574,38.296,-85.621
4444,38.269,-85.574,38.308,-85.568
4191,38.269,-85.574,38.302,-85.551
5438,38.269,-85.574,38.315,-85.555
5247,38.269,-85.574,38.314,-85.556
6410,38.269,-85.574,38.227,-85.523
4818,38.269,-85.574,38.236,-85.538
